Date,Region,Channel,Sales,Leads,Conversions,Revenue
2024-05-05,South,Social Media,2910,143,7,165.22
2024-05-05,South,Referral,3102,138,24,450.3
2024-05-05,East,Email,2796,56,7,373.66
2024-05-05,East,Ads,933,41,25,589.42
2024-05-05,East,Social Media,4539,70,25,1370.28
2024-05-05,East,Referral,752,125,2,13.56
2024-05-05,West,Email,2477,185,12,150.75
2024-05-05,West,Ads,3557,58,8,473.35
2024-05-05,West,Social Media,2087,50,34,1663.14
2024-05-05,West,Referral,3996,77,25,1274.78
2024-05-06,North,Email,4572,29,3,521.46
2024-05-06,North,Ads,2294,62,32,1277.51
2024-05-06,North,Social Media,1579,82,12,222.81
2024-05-06,North,Referral,1103,157,39,294.35
2024-05-06,South,Email,2085,90,16,424.78
2024-05-06,South,Ads,1895,124,25,371.19
2024-05-06,South,Social Media,1566,173,8,67.22
2024-05-06,South,Referral,1588,53,2,67.32
2024-05-06,East,Email,3784,167,24,501.56
2024-05-06,East,Ads,1289,167,19,163.82
2024-05-06,East,Social Media,1364,43,15,546.86
2024-05-06,East,Referral,4286,43,32,3280.59
2024-05-06,West,Email,1731,43,14,507.94
2024-05-06,West,Ads,921,84,50,603.55
2024-05-06,West,Social Media,1686,62,30,879.16
2024-05-06,West,Referral,2447,48,44,1980.9
2024-05-07,North,Email,1661,161,13,143.62
2024-05-07,North,Ads,4433,179,33,811.47
2024-05-07,North,Social Media,3942,148,43,1051.26
2024-05-07,North,Referral,1169,139,40,269.65
2024-05-07,South,Email,2638,156,23,382.61
2024-05-07,South,Ads,4132,148,10,253.19
2024-05-07,South,Social Media,2415,187,46,498.67
2024-05-07,South,Referral,604,169,19,76.7
2024-05-07,East,Email,798,186,10,36.96
2024-05-07,East,Ads,3578,35,2,236.09
2024-05-07,East,Social Media,986,184,18,99.35
2024-05-07,East,Referral,2761,81,9,256.43
2024-05-07,West,Email,4149,49,48,3998.7
2024-05-07,West,Ads,1605,126,11,131.41
2024-05-07,West,Social Media,2167,56,5,209.64
2024-05-07,West,Referral,2496,165,25,444.51
2024-05-08,North,Email,3092,77,20,896.27
2024-05-08,North,Ads,3564,144,11,326.11
2024-05-08,North,Social Media,2940,130,16,434.18
2024-05-08,North,Referral,2029,169,42,521.87
2024-05-08,South,Email,4831,44,28,3488.52
2024-05-08,South,Ads,1685,28,18,1125.76
2024-05-08,South,Social Media,3247,89,38,1267.24
2024-05-08,South,Referral,4764,81,30,1806.65
2024-05-08,East,Email,2711,183,16,214.68
2024-05-08,East,Ads,2071,67,22,780.68
2024-05-08,East,Social Media,3779,70,41,1909.66
2024-05-08,East,Referral,1624,48,19,665.5
2024-05-08,West,Email,2202,20,8,899.23
2024-05-08,West,Ads,2306,151,21,368.77
2024-05-08,West,Social Media,2652,53,47,2681.57
2024-05-08,West,Referral,2901,80,11,367.54
2024-05-09,North,Email,4928,20,6,1459.11
2024-05-09,North,Ads,1039,42,18,450.06
2024-05-09,North,Social Media,3456,161,12,270.76
2024-05-09,North,Referral,2646,80,32,1193.07
2024-05-09,South,Email,1416,78,6,91.49
2024-05-09,South,Ads,2436,39,10,626.79
2024-05-09,South,Social Media,3703,119,26,840.65
2024-05-09,South,Referral,1481,53,44,1362.41
2024-05-09,East,Email,3849,89,3,106.9
2024-05-09,East,Ads,2067,125,17,300.91
2024-05-09,East,Social Media,2280,91,49,1401.02
2024-05-09,East,Referral,3901,65,6,310.62
2024-05-09,West,Email,1662,136,44,638.37
2024-05-09,West,Ads,1288,101,11,154.04
2024-05-09,West,Social Media,2449,129,32,587.16
2024-05-09,West,Referral,3639,89,15,700.42
2024-05-10,North,Email,2403,122,18,381.46
2024-05-10,North,Ads,2361,82,30,907.99
2024-05-10,North,Social Media,3675,94,8,259.21
2024-05-10,North,Referral,3916,38,32,2740.66
2024-05-10,South,Email,1180,42,14,364.22
2024-05-10,South,Ads,2229,163,10,161.8
2024-05-10,South,Social Media,1180,50,22,485.2
2024-05-10,South,Referral,3029,78,42,1616.83
2024-05-10,East,Email,3667,187,29,461.72
2024-05-10,East,Ads,2228,93,5,118.13
2024-05-10,East,Social Media,2685,194,12,195.09
2024-05-10,East,Referral,4991,64,18,1206.86
2024-05-10,West,Email,949,94,42,491.99
2024-05-10,West,Ads,1793,181,50,573.81
2024-05-10,West,Social Media,2349,123,43,920.24
2024-05-10,West,Referral,1733,177,26,227.04
2024-05-11,North,Email,518,155,32,118.19
2024-05-11,North,Ads,1759,105,18,274.29
2024-05-11,North,Social Media,3068,113,22,494.5
2024-05-11,North,Referral,1799,54,48,1522.1
2024-05-11,South,Email,1447,155,5,54.35
2024-05-11,South,Ads,4507,121,48,2011.16
2024-05-11,South,Social Media,2275,110,22,518.79
2024-05-11,South,Referral,4800,144,10,317.63
2024-05-11,East,Email,576,67,27,215.46
2024-05-11,East,Ads,4416,58,29,1906.76
2024-05-11,East,Social Media,3648,96,29,1219.39
2024-05-11,East,Referral,4349,145,23,636.21
2024-05-11,West,Email,4308,161,49,1073.53
2024-05-11,West,Ads,2899,52,18,1156.93
2024-05-11,West,Social Media,1969,160,48,477.31
2024-05-11,West,Referral,3268,62,9,397.18
2024-05-12,North,Email,2160,31,21,1381.18
2024-05-12,North,Ads,2724,82,44,1466.89
2024-05-12,North,Social Media,1812,49,13,508.06
2024-05-12,North,Referral,3151,42,15,1306.69
2024-05-12,South,Email,3377,34,21,1731.74
2024-05-12,South,Ads,3801,193,45,863.57
2024-05-12,South,Social Media,2225,71,25,638.92
2024-05-12,South,Referral,3637,169,21,491.91
2024-05-12,East,Email,3914,152,26,751.13
2024-05-12,East,Ads,4576,135,16,509.53
2024-05-12,East,Social Media,1654,121,15,237.54
2024-05-12,East,Referral,3932,101,4,168.54
2024-05-12,West,Email,1230,76,28,433.58
2024-05-12,West,Ads,4728,90,20,987.9
2024-05-12,West,Social Media,2896,34,4,386.48
2024-05-12,West,Referral,4671,177,21,498.49
2024-05-13,North,Email,4924,141,42,1337.46
2024-05-13,North,Ads,3189,42,24,1473.18
2024-05-13,North,Social Media,3971,28,14,1650.77
2024-05-13,North,Referral,4121,119,2,63.99
2024-05-13,South,Email,3622,156,14,338.55
2024-05-13,South,Ads,1120,190,45,316.65
2024-05-13,South,Social Media,3991,147,42,1041.9
2024-05-13,South,Referral,4743,128,45,1909.86
2024-05-13,East,Email,901,113,45,309.1
2024-05-13,East,Ads,4423,44,13,1354.27
2024-05-13,East,Social Media,4721,69,26,1912.86
2024-05-13,East,Referral,1780,44,9,412.07
2024-05-13,West,Email,1116,166,24,146.69
2024-05-13,West,Ads,4177,197,17,404.09
2024-05-13,West,Social Media,513,20,17,351.49
2024-05-13,West,Referral,3490,191,17,345.23
2024-05-14,North,Email,3723,130,16,372.86
2024-05-14,North,Ads,4469,46,11,933.13
2024-05-14,North,Social Media,996,91,29,256.39
2024-05-14,North,Referral,1409,136,43,499.95
2024-05-14,South,Email,823,147,33,212.43
2024-05-14,South,Ads,2893,100,40,1081.11
2024-05-14,South,Social Media,2195,135,16,255.99
2024-05-14,South,Referral,3765,143,20,425.13
2024-05-14,East,Email,3147,30,28,2682.25
2024-05-14,East,Ads,3325,60,28,1297.77
2024-05-14,East,Social Media,1575,147,29,304.79
2024-05-14,East,Referral,2289,194,39,418.82
2024-05-14,West,Email,4153,123,13,386.51
2024-05-14,West,Ads,2365,73,21,629.38
2024-05-14,West,Social Media,1658,77,42,812.03
2024-05-14,West,Referral,4067,58,29,2212.72
2024-05-15,North,Email,3638,62,16,810.58
2024-05-15,North,Ads,4696,75,13,913.07
2024-05-15,North,Social Media,4314,125,29,846.02
2024-05-15,North,Referral,608,80,41,315.84
2024-05-15,South,Email,1745,180,17,136.45
2024-05-15,South,Ads,3422,90,27,1048.83
2024-05-15,South,Social Media,529,122,24,103.5
2024-05-15,South,Referral,1757,76,46,1117.16
2024-05-15,East,Email,1404,32,27,1395.86
2024-05-15,East,Ads,3336,83,32,1165.17
2024-05-15,East,Social Media,4460,182,16,431.89
2024-05-15,East,Referral,1273,128,22,229.11
2024-05-15,West,Email,3528,137,35,818.52
2024-05-15,West,Ads,3137,166,44,771.11
2024-05-15,West,Social Media,743,92,38,335.99
2024-05-15,West,Referral,3481,45,19,1545.72
2024-05-16,North,Email,3562,198,10,187.89
2024-05-16,North,Ads,3880,97,29,1056.03
2024-05-16,North,Social Media,4608,62,13,906.78
2024-05-16,North,Referral,648,141,20,77.24
2024-05-16,South,Email,4256,175,47,1266.69
2024-05-16,South,Ads,1424,36,5,190.62
2024-05-16,South,Social Media,4718,112,5,187.72
2024-05-16,South,Referral,3682,21,18,2846.42
2024-05-16,East,Email,1211,118,28,285.79
2024-05-16,East,Ads,2217,20,17,2120.18
2024-05-16,East,Social Media,4074,60,38,2854.9
2024-05-16,East,Referral,2043,57,20,679.28
2024-05-16,West,Email,4954,157,39,1039.92
2024-05-16,West,Ads,3740,102,31,1132.44
2024-05-16,West,Social Media,2758,50,40,2167.85
2024-05-16,West,Referral,795,25,7,247.68
2024-05-17,North,Email,4798,88,18,1153.24
2024-05-17,North,Ads,1486,66,16,323.46
2024-05-17,North,Social Media,1406,143,46,536.94
2024-05-17,North,Referral,1569,37,17,597.8
2024-05-17,South,Email,4186,143,11,327.65
2024-05-17,South,Ads,2607,150,15,277.58
2024-05-17,South,Social Media,2059,83,49,1030.67
2024-05-17,South,Referral,1125,43,28,827.92
2024-05-17,East,Email,3281,110,40,1366.22
2024-05-17,East,Ads,1588,139,5,65.2
2024-05-17,East,Social Media,2401,158,11,160.13
2024-05-17,East,Referral,3908,183,48,1223.1
2024-05-17,West,Email,3080,160,10,173.73
2024-05-17,West,Ads,4665,148,7,176.55
2024-05-17,West,Social Media,1067,50,23,408.29
2024-05-17,West,Referral,1381,147,48,522.3
2024-05-18,North,Email,2835,83,8,221.85
2024-05-18,North,Ads,1213,100,31,365.74
2024-05-18,North,Social Media,756,84,48,459.48
2024-05-18,North,Referral,2572,173,14,178.21
2024-05-18,South,Email,1940,120,42,680.11
2024-05-18,South,Ads,3899,196,48,975.8
2024-05-18,South,Social Media,2251,153,26,315.85
2024-05-18,South,Referral,756,179,43,216.35
2024-05-18,East,Email,2596,166,44,650.7
2024-05-18,East,Ads,4412,164,47,1150.47
2024-05-18,East,Social Media,4356,68,13,690.19
2024-05-18,East,Referral,1476,197,38,337.88
2024-05-18,West,Email,3842,180,17,328.6
2024-05-18,West,Ads,3719,43,17,1561.41
2024-05-18,West,Social Media,1588,107,25,425.59
2024-05-18,West,Referral,4144,34,31,4252.02
2024-05-19,North,Email,4809,93,32,1448.96
2024-05-19,North,Ads,3986,51,33,2952.25
2024-05-19,North,Social Media,4832,200,47,1359.34
2024-05-19,North,Referral,3534,71,26,1311.54
2024-05-19,South,Email,4707,55,18,1548.22
2024-05-19,South,Ads,4310,124,39,1339.72
2024-05-19,South,Social Media,2078,131,28,413.83
2024-05-19,South,Referral,2148,54,5,172.01
2024-05-19,East,Email,3469,140,37,982.37
2024-05-19,East,Ads,580,192,27,71.68
2024-05-19,East,Social Media,4141,82,29,1437.46
2024-05-19,East,Referral,3998,184,3,64.67
2024-05-19,West,Email,1689,104,10,167.54
2024-05-19,West,Ads,1712,163,3,31.75
2024-05-19,West,Social Media,571,190,43,118.8
2024-05-19,West,Referral,2884,177,14,236.22
2024-05-20,North,Email,1404,73,41,876.22
2024-05-20,North,Ads,3120,106,3,94.92
2024-05-20,North,Social Media,4372,99,12,484.63
2024-05-20,North,Referral,4979,154,32,837.9
2024-05-20,South,Email,1649,66,15,341.53
2024-05-20,South,Ads,3166,38,18,1736.65
2024-05-20,South,Social Media,2681,126,50,979.37
2024-05-20,South,Referral,3154,31,24,2411.57
2024-05-20,East,Email,1464,78,37,693.26
2024-05-20,East,Ads,4811,76,18,952.36
2024-05-20,East,Social Media,4906,64,13,1002.96
2024-05-20,East,Referral,551,101,44,221.29
2024-05-20,West,Email,2148,63,33,1221.51
2024-05-20,West,Ads,2779,88,5,150.97
2024-05-20,West,Social Media,1574,200,5,39.78
2024-05-20,West,Referral,2486,93,48,1482.17
2024-05-21,North,Email,1546,37,2,82.23
2024-05-21,North,Ads,1000,78,45,656.07
2024-05-21,North,Social Media,2832,108,34,725.79
2024-05-21,North,Referral,1488,141,27,236.51
2024-05-21,South,Email,2254,180,23,319.36
2024-05-21,South,Ads,1994,104,42,726.68
2024-05-21,South,Social Media,2824,190,32,482.55
2024-05-21,South,Referral,4636,141,36,1267.45
2024-05-21,East,Email,3838,48,4,307.64
2024-05-21,East,Ads,3632,166,47,1019.89
2024-05-21,East,Social Media,2881,132,15,379.96
2024-05-21,East,Referral,4436,96,39,2044.78
2024-05-21,West,Email,4650,70,39,2796.08
2024-05-21,West,Ads,4244,48,6,432.54
2024-05-21,West,Social Media,4675,50,26,2511.29
2024-05-21,West,Referral,1364,71,11,180.91
2024-05-22,North,Email,2002,96,4,69.91
2024-05-22,North,Ads,4501,196,29,554.36
2024-05-22,North,Social Media,1491,160,34,364.71
2024-05-22,North,Referral,566,80,8,47.76
2024-05-22,South,Email,969,170,31,160.56
2024-05-22,South,Ads,2131,75,8,227.64
2024-05-22,South,Social Media,3003,199,5,85.5
2024-05-22,South,Referral,2005,141,27,411.8
2024-05-22,East,Email,1684,52,9,330.74
2024-05-22,East,Ads,1416,192,27,207.84
2024-05-22,East,Social Media,3633,50,43,2798.46
2024-05-22,East,Referral,3388,150,27,611.26
2024-05-22,West,Email,1190,35,25,996.57
2024-05-22,West,Ads,1392,150,35,335.89
2024-05-22,West,Social Media,4028,160,3,68.26
2024-05-22,West,Referral,3186,40,20,1807.06
2024-05-23,North,Email,915,104,40,309.09
2024-05-23,North,Ads,1595,61,38,951.35
2024-05-23,North,Social Media,1492,21,20,1472.63
2024-05-23,North,Referral,4061,89,18,913.16
2024-05-23,South,Email,1207,113,21,242.61
2024-05-23,South,Ads,2854,101,27,763.13
2024-05-23,South,Social Media,1476,184,46,394.93
2024-05-23,South,Referral,4768,23,15,3313.29
2024-05-23,East,Email,4563,90,34,1580.84
2024-05-23,East,Ads,880,31,12,397.86
2024-05-23,East,Social Media,2092,185,23,217.85
2024-05-23,East,Referral,3527,33,2,234.82
2024-05-23,West,Email,2739,83,5,170.33
2024-05-23,West,Ads,2974,99,34,1091.55
2024-05-23,West,Social Media,3208,41,10,837.52
2024-05-23,West,Referral,4868,191,46,1133.68
2024-05-24,North,Email,2437,144,34,477.39
2024-05-24,North,Ads,3064,99,19,705.08
2024-05-24,North,Social Media,1332,102,9,94.58
2024-05-24,North,Referral,3053,88,41,1238.1
2024-05-24,South,Email,1189,136,32,324.98
2024-05-24,South,Ads,1669,144,40,405.73
2024-05-24,South,Social Media,3996,154,15,360.14
2024-05-24,South,Referral,2354,131,26,530.86
2024-05-24,East,Email,4483,71,30,1758.25
2024-05-24,East,Ads,1156,83,28,380.31
2024-05-24,East,Social Media,4411,24,13,2061.71
2024-05-24,East,Referral,2262,52,23,1060.77
2024-05-24,West,Email,4063,156,42,1052.8
2024-05-24,West,Ads,3600,58,28,1730.01
2024-05-24,West,Social Media,1540,75,35,829.73
2024-05-24,West,Referral,2177,86,24,710.1
2024-05-25,North,Email,2784,170,28,371.21
2024-05-25,North,Ads,3020,96,17,437.73
2024-05-25,North,Social Media,1194,147,38,267.26
2024-05-25,North,Referral,4298,137,37,1153.12
2024-05-25,South,Email,2471,21,19,1920.4
2024-05-25,South,Ads,3742,96,9,386.23
2024-05-25,South,Social Media,4351,23,22,4443.81
2024-05-25,South,Referral,1648,60,8,239.61
2024-05-25,East,Email,3833,108,20,750.36
2024-05-25,East,Ads,3381,29,17,1914.71
2024-05-25,East,Social Media,3648,51,46,3056.42
2024-05-25,East,Referral,3771,190,19,379.76
2024-05-25,West,Email,653,29,2,53.41
2024-05-25,West,Ads,3648,20,9,1928.91
2024-05-25,West,Social Media,4026,182,16,351.45
2024-05-25,West,Referral,4432,49,40,3288.41
2024-05-26,North,Email,3044,79,39,1634.37
2024-05-26,North,Ads,1936,93,29,695.73
2024-05-26,North,Social Media,4854,55,44,4560.42
2024-05-26,North,Referral,4508,134,46,1664.85
2024-05-26,South,Email,3735,103,14,608.53
2024-05-26,South,Ads,3032,97,28,896.36
2024-05-26,South,Social Media,4023,102,48,1519.48
2024-05-26,South,Referral,2001,114,32,470.01
2024-05-26,East,Email,1600,79,47,931.82
2024-05-26,East,Ads,1123,114,38,321.12
2024-05-26,East,Social Media,4272,96,20,775.16
2024-05-26,East,Referral,4451,59,39,2466.88
2024-05-26,West,Email,3134,198,44,781.83
2024-05-26,West,Ads,1660,109,3,38.15
2024-05-26,West,Social Media,4040,109,20,790.29
2024-05-26,West,Referral,523,131,45,155.51
2024-05-27,North,Email,4818,139,33,1087.74
2024-05-27,North,Ads,1973,44,3,157.2
2024-05-27,North,Social Media,919,95,10,108.94
2024-05-27,North,Referral,1778,57,34,1088.15
2024-05-27,South,Email,2721,108,19,553.72
2024-05-27,South,Ads,1091,34,17,455.54
2024-05-27,South,Social Media,2154,62,8,291.8
2024-05-27,South,Referral,4012,32,16,1876.61
2024-05-27,East,Email,937,48,23,403.89
2024-05-27,East,Ads,1059,24,4,143.02
2024-05-27,East,Social Media,3014,120,8,220.99
2024-05-27,East,Referral,1184,160,11,79.95
2024-05-27,West,Email,727,44,41,621.51
2024-05-27,West,Ads,1734,65,23,613.64
2024-05-27,West,Social Media,1268,142,20,161.7
2024-05-27,West,Referral,3604,23,11,1828.63
2024-05-28,North,Email,1831,47,7,311.52
2024-05-28,North,Ads,3935,163,25,592.39
2024-05-28,North,Social Media,3293,96,48,1393.14
2024-05-28,North,Referral,2392,178,29,350.37
2024-05-28,South,Email,517,63,28,185.74
2024-05-28,South,Ads,3948,134,19,544.45
2024-05-28,South,Social Media,4139,50,38,3254.66
2024-05-28,South,Referral,1397,116,40,559.95
2024-05-28,East,Email,2515,37,18,1243.57
2024-05-28,East,Ads,1373,73,36,773.71
2024-05-28,East,Social Media,2814,80,45,1621.3
2024-05-28,East,Referral,524,195,33,75.39
2024-05-28,West,Email,1689,194,2,15.37
2024-05-28,West,Ads,3657,81,18,803.27
2024-05-28,West,Social Media,4188,81,36,1816.29
2024-05-28,West,Referral,4246,62,3,220.26
2024-05-29,North,Email,1216,147,17,114.38
2024-05-29,North,Ads,4384,183,42,926.97
2024-05-29,North,Social Media,732,154,16,86.29
2024-05-29,North,Referral,3806,184,3,63.82
2024-05-29,South,Email,3392,124,44,1057.59
2024-05-29,South,Ads,1389,99,43,484.86
2024-05-29,South,Social Media,927,153,29,208.96
2024-05-29,South,Referral,4797,133,19,818.08
2024-05-29,East,Email,634,133,9,47.65
2024-05-29,East,Ads,4218,60,41,3334.33
2024-05-29,East,Social Media,2915,199,23,356.75
2024-05-29,East,Referral,4839,153,39,1355.18
2024-05-29,West,Email,3588,111,36,979.66
2024-05-29,West,Ads,4073,182,17,362.76
2024-05-29,West,Social Media,4758,135,46,1615.16
2024-05-29,West,Referral,3930,144,39,1060.31
2024-05-30,North,Email,4391,182,43,964.63
2024-05-30,North,Ads,1862,74,24,677.12
2024-05-30,North,Social Media,3252,112,25,665.59
2024-05-30,North,Referral,3050,111,48,1480.18
2024-05-30,South,Email,3609,158,4,88.89
2024-05-30,South,Ads,1146,20,18,926.11
2024-05-30,South,Social Media,1037,106,46,380.49
2024-05-30,South,Referral,2004,90,13,344.11
2024-05-30,East,Email,2409,167,18,234.8
2024-05-30,East,Ads,3188,133,28,705.67
2024-05-30,East,Social Media,4251,161,37,1082.15
2024-05-30,East,Referral,1519,139,16,158.24
2024-05-30,West,Email,938,38,14,357.36
2024-05-30,West,Ads,1465,43,24,838.36
2024-05-30,West,Social Media,4265,124,42,1250.4
2024-05-30,West,Referral,996,192,31,192.45
2024-05-31,North,Email,1926,176,3,38.74
2024-05-31,North,Ads,4962,57,4,393.68
2024-05-31,North,Social Media,707,114,29,215.8
2024-05-31,North,Referral,1261,43,40,1158.22
2024-05-31,South,Email,2335,152,30,495.57
2024-05-31,South,Ads,4112,173,20,550.5
2024-05-31,South,Social Media,3686,200,31,461.39
2024-05-31,South,Referral,1645,62,8,182.86
2024-05-31,East,Email,2412,92,42,1203.19
2024-05-31,East,Ads,1961,146,6,71.27
2024-05-31,East,Social Media,507,51,21,207.33
2024-05-31,East,Referral,2816,112,36,831.89
2024-05-31,West,Email,1787,48,32,1265.09
2024-05-31,West,Ads,1160,30,3,118.78
2024-05-31,West,Social Media,3029,150,17,310.27
2024-05-31,West,Referral,1354,172,31,224.85
2024-06-01,North,Email,772,173,24,101.26
2024-06-01,North,Ads,1315,39,3,108.98
2024-06-01,North,Social Media,1422,149,15,140.19
2024-06-01,North,Referral,4224,182,45,1118.37
2024-06-01,South,Email,3050,153,32,579.73
2024-06-01,South,Ads,3592,42,4,319.72
2024-06-01,South,Social Media,1884,71,47,1104.26
2024-06-01,South,Referral,3399,80,9,431.59
2024-06-01,East,Email,4447,40,4,404.03
2024-06-01,East,Ads,3470,31,8,1067.32
2024-06-01,East,Social Media,1261,133,27,276.99
2024-06-01,East,Referral,4657,66,32,1834.51
2024-06-01,West,Email,4159,142,20,509.78
2024-06-01,West,Ads,1555,82,13,261.56
2024-06-01,West,Social Media,4175,20,7,1276.08
2024-06-01,West,Referral,4728,105,29,1493.91
2024-06-02,North,Email,3895,199,5,115.43
2024-06-02,North,Ads,3310,40,38,2708.21
2024-06-02,North,Social Media,4014,26,18,3134.93
2024-06-02,North,Referral,4426,117,12,438.49
2024-06-02,South,Email,1293,85,24,333.32
2024-06-02,South,Ads,4437,143,16,502.98
2024-06-02,South,Social Media,1616,36,10,491.77
2024-06-02,South,Referral,1987,55,49,1791.81
2024-06-02,East,Email,4458,114,7,224.69
2024-06-02,East,Ads,1591,169,14,128.81
2024-06-02,East,Social Media,1744,25,12,776.91
2024-06-02,East,Referral,1270,71,11,172.45
2024-06-02,West,Email,4849,84,44,2852.21
2024-06-02,West,Ads,831,161,26,109.9
2024-06-02,West,Social Media,2191,157,37,566.4
2024-06-02,West,Referral,3365,33,27,2538.67
2024-06-03,North,Email,964,129,23,160.26
2024-06-03,North,Ads,565,186,10,27.24
2024-06-03,North,Social Media,4483,73,26,1784.39
2024-06-03,North,Referral,3978,136,22,545.16
2024-06-03,South,Email,4919,44,33,3110.56
2024-06-03,South,Ads,3182,140,37,751.35
2024-06-03,South,Social Media,892,21,7,353.34
2024-06-03,South,Referral,841,152,5,28.95
2024-06-03,East,Email,4688,169,28,710.81
2024-06-03,East,Ads,2160,80,11,282.02
2024-06-03,East,Social Media,1636,152,7,69.43
2024-06-03,East,Referral,1890,108,5,73.61
2024-06-03,West,Email,4131,51,36,3163.29
2024-06-03,West,Ads,2455,89,44,1300.07
2024-06-03,West,Social Media,3630,200,20,308.79
2024-06-03,West,Referral,3666,132,42,1370.7
